name,position,club,minutes,appearances,starts,goals,assists,clean_sheets,rating,form,xg,xa,yellow_cards,red_cards,bonus,bps,ict_index,chance_playing,fixture_difficulty,home,selected_by_percent,team_form_points,team_attack_form,team_defence_form,opponent_strength,rest_days,price,future_points,GW,kickoff_time
Joe Gauci,GK,Aston Villa,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,71.50286429116963,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Joe Hodge,MID,Wolves,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,66.08584288915556,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Joe Lumley,GK,Southampton,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,64.93976792888347,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Joe Willock,MID,Newcastle,65.0,4.0,0.0,0.0,1.0,0.0,6.3,1.25,0.16,0.09999999999999999,0.0,0.0,0.0,27.0,2.625,0.6499999999999999,3.0,0.0,61.99793707072142,1.5,1.35,1.35,0.5,7.0,4.8,1,5,2024-09-21T14:00:00Z
Joel Ward,DEF,Crystal Palace,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,59.081472078755816,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-21T16:30:00Z
Joelinton Cássio Apolinário de Lira,MID,Newcastle,315.0,4.0,4.0,1.0,0.0,1.0,6.111111111111111,3.25,0.29000000000000004,0.06,3.0,0.0,3.0,35.0,3.6,1.0,3.0,0.0,77.31566938928749,1.5,1.35,1.35,0.5,7.0,6.0,2,5,2024-09-21T14:00:00Z
John McGinn,MID,Aston Villa,304.0,4.0,4.0,0.0,0.0,1.0,6.134868421052632,2.0,0.48,0.35,1.0,0.0,0.0,41.0,2.025,1.0,3.0,1.0,75.71262890992709,1.5,1.35,1.35,0.5,7.0,5.4,1,5,2024-09-21T14:00:00Z
John Ruddy,GK,Newcastle,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,65.34523476732957,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
John Stones,DEF,Man City,123.0,4.0,1.0,0.0,0.0,0.0,6.056910569105691,0.5,0.0,0.04,1.0,0.0,0.0,7.0,0.4,0.6499999999999999,3.0,1.0,75.48992146558265,1.5,1.35,1.35,0.5,7.0,5.4,7,5,2024-09-22T15:30:00Z
Jonny Evans,DEF,Man Utd,22.0,4.0,0.0,0.0,0.0,0.0,6.055555555555555,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.15,0.6499999999999999,3.0,0.0,58.728419112963714,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-21T16:30:00Z
Jordan Ayew,MID,Leicester,195.0,4.0,2.0,0.0,0.0,0.0,6.097435897435897,1.0,0.6900000000000001,0.1,2.0,0.0,0.0,19.0,2.625,1.0,3.0,1.0,64.03996115191669,1.5,1.35,1.35,0.5,7.0,5.3,2,5,2024-09-21T14:00:00Z
Jordan Pickford,GK,Everton,360.0,4.0,4.0,0.0,0.0,0.0,6.025,1.5,0.0,0.03,0.0,0.0,0.0,9.0,2.65,1.0,3.0,0.0,86.39038894489536,1.5,1.35,1.35,0.5,7.0,4.9,2,5,2024-09-21T14:00:00Z
Jorge Luiz Frello Filho,MID,Arsenal,90.0,4.0,1.0,0.0,0.0,1.0,6.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.475,3.0,0.0,64.54300959624217,1.5,1.35,1.35,0.5,7.0,4.9,0,5,2024-09-22T15:30:00Z
Josh Bowler,MID,Nott'm Forest,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,52.243955225820315,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-22T13:00:00Z
Josh Dasilva,MID,Brentford,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,39.34704442384715,1.5,1.35,1.35,0.5,7.0,4.9,0,5,2024-09-21T14:00:00Z
Josh King,MID,Fulham,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,58.345083736830304,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
José Malheiro de Sá,GK,Wolves,180.0,4.0,2.0,0.0,0.0,0.0,6.0,0.25,0.0,0.01,0.0,0.0,0.0,-1.0,1.5750000000000002,0.6499999999999999,3.0,0.0,76.15509798132317,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-21T14:00:00Z
João Cavaco Cancelo,DEF,Man City,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,64.84485407097911,1.5,1.35,1.35,0.5,7.0,5.3,0,5,2024-09-22T15:30:00Z
João Félix Sequeira,MID,Chelsea,83.0,3.0,0.0,1.0,0.0,0.0,6.311111111111111,2.3333333333333335,0.22,0.04,1.0,0.0,0.0,28.0,2.8000000000000003,1.0,3.0,0.0,71.72899864956317,1.5,1.35,1.35,0.5,7.0,6.4,1,5,2024-09-21T11:30:00Z
João Neves Virgínia,GK,Everton,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,68.38354091690653,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
João Pedro Ferreira Silva,MID,Nott'm Forest,11.0,4.0,0.0,0.0,0.0,0.0,6.155555555555556,0.75,0.0,0.03,0.0,0.0,0.0,14.0,0.55,0.825,3.0,0.0,58.06198422870927,1.5,1.35,1.35,0.5,7.0,6.0,3,5,2024-09-22T13:00:00Z
João Pedro Junqueira de Jesus,FWD,Brighton,261.0,4.0,3.0,2.0,0.0,1.0,6.32183908045977,4.5,0.8800000000000001,0.26,1.0,0.0,5.0,84.0,6.0,0.825,3.0,1.0,93.51962612750862,1.5,1.35,1.35,0.5,7.0,5.7,1,5,2024-09-22T13:00:00Z
Joël Veltman,DEF,Brighton,341.0,4.0,4.0,0.0,0.0,2.0,6.252199413489736,4.75,0.05,0.48,1.0,0.0,4.0,86.0,2.575,1.0,3.0,1.0,80.65752106662733,1.5,1.35,1.35,0.5,7.0,4.5,1,5,2024-09-22T13:00:00Z
Juan Larios López,DEF,Southampton,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,56.03956159924485,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Julián Araujo Zúñiga,DEF,Bournemouth,203.0,4.0,2.0,0.0,0.0,0.0,6.0344827586206895,1.25,0.0,0.02,0.0,0.0,0.0,7.0,0.65,1.0,3.0,0.0,62.827230648782184,1.5,1.35,1.35,0.5,7.0,4.5,1,5,2024-09-21T14:00:00Z
Julián Álvarez,FWD,Man City,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,58.907426980001695,1.5,1.35,1.35,0.5,7.0,7.0,0,5,2024-09-22T15:30:00Z
Jurriën Timber,DEF,Arsenal,268.0,4.0,3.0,0.0,0.0,2.0,6.182835820895522,3.25,0.07,0.05,2.0,0.0,0.0,49.0,1.675,1.0,3.0,0.0,73.65725188392004,1.5,1.35,1.35,0.5,7.0,5.5,2,5,2024-09-22T15:30:00Z
Jérémy Doku,MID,Man City,227.0,4.0,3.0,0.0,0.0,1.0,6.242290748898679,1.75,0.18,0.76,0.0,0.0,0.0,55.0,4.475,0.825,3.0,1.0,79.0266282704166,1.5,1.35,1.35,0.5,7.0,6.5,2,5,2024-09-22T15:30:00Z
Kaden Rodney,MID,Crystal Palace,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,47.732900825406574,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T16:30:00Z
Kamaldeen Sulemana,MID,Southampton,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,36.40814659204902,1.5,1.35,1.35,0.5,7.0,5.0,0,5,2024-09-21T14:00:00Z
Keane Lewis-Potter,MID,Brentford,186.0,4.0,2.0,0.0,0.0,0.0,6.134408602150538,1.5,0.08,0.06,0.0,0.0,0.0,25.0,1.7249999999999999,1.0,3.0,0.0,53.706000488107954,1.5,1.35,1.35,0.5,7.0,5.0,5,5,2024-09-21T14:00:00Z
Kenny Tete,DEF,Fulham,360.0,4.0,4.0,0.0,0.0,0.0,6.069444444444445,2.0,0.41000000000000003,0.05,0.0,0.0,0.0,25.0,2.875,1.0,3.0,1.0,66.7547452216795,1.5,1.35,1.35,0.5,7.0,4.5,1,5,2024-09-21T14:00:00Z
Kepa Arrizabalaga,GK,Bournemouth,90.0,4.0,1.0,0.0,0.0,0.0,6.133333333333334,0.75,0.0,0.0,0.0,0.0,0.0,12.0,1.1,0.475,3.0,0.0,67.72481207710663,1.5,1.35,1.35,0.5,7.0,4.5,4,5,2024-09-21T14:00:00Z
Kevin De Bruyne,MID,Man City,356.0,4.0,4.0,1.0,1.0,1.0,6.25,4.5,1.2100000000000002,2.17,1.0,0.0,2.0,89.0,10.675,1.0,3.0,1.0,86.27480095152781,1.5,1.35,1.35,0.5,7.0,9.6,0,5,2024-09-22T15:30:00Z
Kevin Mbabu,DEF,Fulham,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,65.00612418535984,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Kieran Tierney,DEF,Arsenal,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,49.74702502299008,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-22T15:30:00Z
Kiernan Dewsbury-Hall,MID,Chelsea,38.0,4.0,0.0,0.0,0.0,0.0,6.055555555555555,0.5,0.0,0.01,0.0,0.0,0.0,5.0,0.1,0.6499999999999999,3.0,0.0,60.6519730126704,1.5,1.35,1.35,0.5,7.0,5.8,1,5,2024-09-21T11:30:00Z
Kim Ji-soo,DEF,Brentford,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,63.30471702798979,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Kobbie Mainoo,MID,Man Utd,353.0,4.0,4.0,0.0,0.0,2.0,6.161473087818697,1.75,0.08,0.19,3.0,0.0,0.0,57.0,1.975,1.0,3.0,0.0,81.57923876231725,1.5,1.35,1.35,0.5,7.0,5.4,3,5,2024-09-21T16:30:00Z
Kortney Hause,DEF,Aston Villa,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,69.85233513290571,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Kosta Nedeljković,DEF,Aston Villa,93.0,4.0,0.0,0.0,0.0,0.0,6.139784946236559,0.75,0.0,0.02,0.0,0.0,0.0,13.0,0.725,0.825,3.0,1.0,76.20943121689695,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Kurt Zouma,DEF,West Ham,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,64.41509961094077,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-21T11:30:00Z
Kyle Walker,DEF,Man City,92.0,4.0,1.0,0.0,0.0,0.0,6.119565217391305,0.75,0.03,0.14,0.0,0.0,0.0,11.0,0.725,0.6499999999999999,3.0,1.0,82.78472333694327,1.5,1.35,1.35,0.5,7.0,5.3,1,5,2024-09-22T15:30:00Z
Kyle Walker-Peters,DEF,Southampton,350.0,4.0,4.0,0.0,0.0,0.0,6.085714285714285,1.5,0.2,0.16999999999999998,0.0,0.0,0.0,30.0,3.475,1.0,3.0,1.0,67.47107750748002,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Lamare Bogarde,DEF,Aston Villa,168.0,4.0,2.0,0.0,0.0,0.0,6.035714285714286,0.5,0.0,0.08,1.0,0.0,0.0,6.0,1.1,0.6499999999999999,3.0,1.0,67.02687612622805,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Leif Davis,DEF,Ipswich,360.0,4.0,4.0,0.0,1.0,1.0,6.122222222222222,3.5,0.07,0.48,0.0,0.0,2.0,44.0,3.75,1.0,3.0,0.0,76.83027425693724,1.5,1.35,1.35,0.5,7.0,4.5,2,5,2024-09-21T14:00:00Z
Leny Yoro,DEF,Man Utd,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,57.80405605425399,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-21T16:30:00Z
Leon Bailey,MID,Aston Villa,178.0,4.0,3.0,0.0,0.0,0.0,6.067415730337078,1.0,0.25,0.24,1.0,0.0,0.0,12.0,2.2,0.825,3.0,1.0,74.52271509903717,1.5,1.35,1.35,0.5,7.0,6.4,1,5,2024-09-21T14:00:00Z
Leon Chiwome,FWD,Wolves,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,73.67236090576232,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Lesley Ugochukwu,MID,Southampton,63.0,4.0,1.0,0.0,0.0,0.0,6.022222222222222,0.5,0.21,0.01,0.0,0.0,0.0,2.0,0.675,0.475,3.0,1.0,67.25311430671023,1.5,1.35,1.35,0.5,7.0,4.5,1,5,2024-09-21T14:00:00Z
Levi Colwill,DEF,Chelsea,360.0,4.0,4.0,0.0,0.0,1.0,6.141666666666667,2.25,0.18,0.16999999999999998,1.0,0.0,0.0,51.0,3.25,1.0,3.0,0.0,75.35986666867726,1.5,1.35,1.35,0.5,7.0,4.5,7,5,2024-09-21T11:30:00Z
Lewis Cook,MID,Bournemouth,353.0,4.0,4.0,1.0,0.0,0.0,6.1784702549575075,2.75,0.23,0.5399999999999999,2.0,0.0,0.0,63.0,4.575,1.0,3.0,0.0,59.13978915779953,1.5,1.35,1.35,0.5,7.0,5.0,1,5,2024-09-21T14:00:00Z
Lewis Miley,MID,Newcastle,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,34.14161498284991,1.5,1.35,1.35,0.5,7.0,5.0,0,5,2024-09-21T14:00:00Z
Liam Delap,FWD,Ipswich,293.0,4.0,4.0,1.0,0.0,0.0,6.1058020477815695,3.0,0.42,0.01,0.0,0.0,1.0,31.0,3.4250000000000003,1.0,3.0,0.0,74.27837874342461,1.5,1.35,1.35,0.5,7.0,5.5,1,5,2024-09-21T14:00:00Z
Lisandro Martínez,DEF,Man Utd,346.0,4.0,4.0,0.0,0.0,2.0,6.182080924855491,3.5,0.34,0.22,1.0,0.0,1.0,63.0,1.975,1.0,3.0,0.0,82.62904298969201,1.5,1.35,1.35,0.5,7.0,4.5,5,5,2024-09-21T16:30:00Z
Lloyd Kelly,DEF,Newcastle,158.0,4.0,2.0,0.0,1.0,0.0,6.189873417721519,2.0,0.19,0.09999999999999999,1.0,0.0,0.0,30.0,1.75,1.0,3.0,0.0,61.50705213232956,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Lucas Bergström,GK,Chelsea,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,64.44141618775507,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T11:30:00Z
Lucas Digne,DEF,Aston Villa,306.0,4.0,4.0,0.0,2.0,0.0,6.23202614379085,3.75,0.0,0.9400000000000001,0.0,0.0,2.0,71.0,4.925,1.0,3.0,1.0,85.56862218627785,1.5,1.35,1.35,0.5,7.0,4.6,1,5,2024-09-21T14:00:00Z
Lucas Tolentino Coelho de Lima,MID,West Ham,298.0,4.0,3.0,1.0,0.0,1.0,6.1375838926174495,3.0,0.9400000000000001,0.2,1.0,0.0,0.0,41.0,3.45,1.0,3.0,1.0,76.64890684746494,1.5,1.35,1.35,0.5,7.0,6.0,2,5,2024-09-21T11:30:00Z
Luis Díaz,MID,Liverpool,286.0,4.0,4.0,3.0,1.0,4.0,6.402097902097902,8.75,2.04,0.59,0.0,0.0,5.0,115.0,9.475000000000001,1.0,3.0,1.0,92.44433208501286,1.5,1.35,1.35,0.5,7.0,7.8,16,5,2024-09-21T14:00:00Z
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,49.83729615136525,1.5,1.35,1.35,0.5,7.0,4.9,0,5,2024-09-21T11:30:00Z
Luis Sinisterra,MID,Bournemouth,128.0,4.0,1.0,1.0,1.0,0.0,6.4296875,3.75,0.65,0.31,0.0,0.0,2.0,55.0,4.875,1.0,3.0,0.0,67.99595637445921,1.5,1.35,1.35,0.5,7.0,5.0,1,5,2024-09-21T14:00:00Z
Luke Harris,MID,Fulham,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,40.97495862507696,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Luke Shaw,DEF,Man Utd,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,63.95895339560978,1.5,1.35,1.35,0.5,7.0,4.9,0,5,2024-09-21T16:30:00Z
Luke Thomas,DEF,Leicester,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,67.91278960624062,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Luke Woolfenden,DEF,Ipswich,270.0,4.0,3.0,0.0,0.0,0.0,6.059259259259259,0.5,0.03,0.0,1.0,0.0,0.0,16.0,1.65,0.825,3.0,0.0,76.11878317371131,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Mads Hermansen,GK,Leicester,360.0,4.0,4.0,0.0,0.0,0.0,6.1194444444444445,2.0,0.0,0.0,0.0,0.0,0.0,43.0,3.25,1.0,3.0,1.0,68.72196783626066,1.5,1.35,1.35,0.5,7.0,4.5,3,5,2024-09-21T14:00:00Z
Mahmoud Dahoud,MID,Brighton,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,46.813476982988774,1.5,1.35,1.35,0.5,7.0,4.9,0,5,2024-09-22T13:00:00Z
Malang Sarr,DEF,Chelsea,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,36.53992876681557,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T11:30:00Z
Malcolm Ebiowei,MID,Crystal Palace,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,36.9194492596314,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T16:30:00Z
Malo Gusto,DEF,Chelsea,253.0,4.0,3.0,0.0,0.0,0.0,6.063241106719367,0.75,0.03,0.11,1.0,0.0,0.0,16.0,1.6,0.825,3.0,0.0,75.6974542496237,1.5,1.35,1.35,0.5,7.0,4.9,0,5,2024-09-21T11:30:00Z
Manor Solomon,MID,Spurs,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,50.841477120319276,1.5,1.35,1.35,0.5,7.0,5.4,0,5,2024-09-21T14:00:00Z
Manuel Akanji,DEF,Man City,360.0,4.0,4.0,0.0,0.0,1.0,6.158333333333333,2.75,0.0,0.28,1.0,0.0,0.0,57.0,2.95,1.0,3.0,1.0,83.00162555168924,1.5,1.35,1.35,0.5,7.0,5.5,1,5,2024-09-22T15:30:00Z
Marc Cucurella Saseta,DEF,Chelsea,341.0,4.0,4.0,0.0,0.0,1.0,6.155425219941349,2.25,0.0,0.24,2.0,0.0,0.0,53.0,1.8499999999999999,1.0,3.0,0.0,83.7775368933162,1.5,1.35,1.35,0.5,7.0,5.0,5,5,2024-09-21T11:30:00Z
Marc Guiu Paz,FWD,Chelsea,24.0,4.0,0.0,0.0,0.0,0.0,6.022222222222222,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.475,3.0,0.0,70.20207832862174,1.5,1.35,1.35,0.5,7.0,5.0,0,5,2024-09-21T11:30:00Z
Marc Guéhi,DEF,Crystal Palace,360.0,4.0,4.0,0.0,0.0,0.0,6.091666666666667,1.0,0.0,0.1,1.0,0.0,0.0,33.0,2.825,1.0,3.0,1.0,83.19061916125833,1.5,1.35,1.35,0.5,7.0,4.5,6,5,2024-09-21T16:30:00Z
Marcos Senesi,DEF,Bournemouth,256.0,4.0,3.0,0.0,0.0,0.0,6.0625,0.75,0.0,0.09,2.0,0.0,0.0,16.0,2.8,0.825,3.0,0.0,69.56426638202103,1.5,1.35,1.35,0.5,7.0,4.9,0,5,2024-09-21T14:00:00Z
Marcus Bettinelli,GK,Chelsea,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,66.34451785978548,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T11:30:00Z
Marcus Tavernier,MID,Bournemouth,346.0,4.0,4.0,1.0,0.0,1.0,6.176300578034682,4.0,2.02,0.64,0.0,0.0,2.0,61.0,10.4,1.0,3.0,0.0,65.84114126839457,1.5,1.35,1.35,0.5,7.0,5.5,2,5,2024-09-21T14:00:00Z
Mark Flekken,GK,Brentford,360.0,4.0,4.0,0.0,0.0,0.0,6.2,3.0,0.0,0.01,0.0,0.0,0.0,72.0,4.45,1.0,3.0,0.0,87.42245755865878,1.5,1.35,1.35,0.5,7.0,4.5,3,5,2024-09-21T14:00:00Z
Martial Godo,MID,Fulham,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,51.90187705852287,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Martin Dúbravka,GK,Newcastle,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,70.58728561962728,1.5,1.35,1.35,0.5,7.0,4.3,0,5,2024-09-21T14:00:00Z
Martin Ødegaard,MID,Arsenal,253.0,4.0,3.0,0.0,0.0,2.0,6.1146245059288535,1.75,0.46,0.74,1.0,0.0,0.0,29.0,4.25,0.825,3.0,0.0,82.79205975599427,1.5,1.35,1.35,0.5,7.0,8.3,0,5,2024-09-22T15:30:00Z
Mason Holgate,DEF,Everton,5.0,4.0,0.0,0.0,0.0,0.0,6.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.475,3.0,0.0,65.99303621327662,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T14:00:00Z
Mason Mount,MID,Man Utd,105.0,4.0,2.0,0.0,0.0,1.0,6.019047619047619,0.75,0.39,0.03,1.0,0.0,0.0,2.0,1.975,0.6499999999999999,3.0,0.0,58.99401041208058,1.5,1.35,1.35,0.5,7.0,6.3,0,5,2024-09-21T16:30:00Z
Massimo Luongo,MID,Ipswich,141.0,4.0,2.0,0.0,0.0,0.0,6.134751773049645,1.25,0.0,0.0,0.0,0.0,0.0,19.0,0.7,0.825,3.0,0.0,69.55826339856482,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Mateo Kovačić,MID,Man City,274.0,4.0,4.0,1.0,0.0,1.0,6.295620437956204,3.5,0.13,0.21,1.0,0.0,3.0,81.0,3.4250000000000003,1.0,3.0,1.0,74.71552382021936,1.5,1.35,1.35,0.5,7.0,5.5,6,5,2024-09-22T15:30:00Z
Matheus França de Oliveira,MID,Crystal Palace,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,71.40228522590174,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-21T16:30:00Z
Matheus Santos Carneiro Da Cunha,FWD,Wolves,280.0,4.0,3.0,1.0,0.0,0.0,6.242857142857143,2.75,1.4100000000000001,0.58,0.0,0.0,0.0,68.0,7.074999999999999,1.0,3.0,0.0,77.54332677675308,1.5,1.35,1.35,0.5,7.0,6.5,8,5,2024-09-21T14:00:00Z
Mathias Jorgensen,DEF,Brentford,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,47.45752297773752,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Mats Wieffer,MID,Brighton,90.0,4.0,1.0,0.0,1.0,1.0,6.222222222222222,1.5,0.0,0.02,0.0,0.0,0.0,20.0,1.175,0.475,3.0,1.0,56.709962001962865,1.5,1.35,1.35,0.5,7.0,4.9,1,5,2024-09-22T13:00:00Z
Matt Doherty,DEF,Wolves,208.0,4.0,2.0,0.0,0.0,0.0,6.009615384615385,0.5,0.08,0.08,0.0,0.0,0.0,2.0,1.8,1.0,3.0,0.0,62.17593114523162,1.5,1.35,1.35,0.5,7.0,4.5,0,5,2024-09-21T14:00:00Z
Matt Turner,GK,Crystal Palace,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,89.75248367001547,1.5,1.35,1.35,0.5,7.0,4.0,0,5,2024-09-21T16:30:00Z
Matthijs de Ligt,DEF,Man Utd,174.0,4.0,2.0,1.0,0.0,1.0,6.316091954022989,4.25,0.41,0.0,1.0,0.0,3.0,55.0,3.125,1.0,3.0,0.0,81.72272702997486,1.5,1.35,1.35,0.5,7.0,5.0,6,5,2024-09-21T16:30:00Z
Matty Cash,DEF,Aston Villa,96.0,4.0,2.0,0.0,0.0,0.0,6.104166666666667,0.75,0.0,0.01,0.0,0.0,0.0,10.0,0.6499999999999999,0.6499999999999999,3.0,1.0,74.5426718937488,1.5,1.35,1.35,0.5,7.0,4.4,0,5,2024-09-21T14:00:00Z
